Date (yyyy-MMM-dd hh:mm),Latitude (N),Longitude (W),Temperature (C),Pressure (dbar),Speed (cm/s),Bottom Depth (m)
5/11/2013 0:00,20.367,-95.946,4.238,1624,4.004060439,-1990
5/11/2013 8:00,20.358,-95.934,4.239,1622.5,5.278001516,-2026
5/11/2013 16:00,20.341,-95.945,4.238,1623.5,7.266828744,-1997
5/12/2013 0:00,20.33,-95.95,4.235,1622.8,4.735271903,-1976
5/12/2013 8:00,20.319,-95.959,4.235,1623.7,5.136535798,-1946
5/12/2013 16:00,20.305,-95.952,4.238,1623.3,5.425099077,-1944
5/13/2013 0:00,20.299,-95.976,4.234,1623.2,7.245032781,-1937
5/13/2013 8:00,20.299,-95.981,4.235,1622.7,3.229133011,-1941
5/13/2013 16:00,20.284,-95.981,4.237,1622.9,4.906179777,-1943
5/14/2013 0:00,20.283,-95.991,4.231,1622.9,4.303533432,-1950
5/14/2013 8:00,20.287,-96,4.229,1623.2,3.196951673,-1956
5/14/2013 16:00,20.281,-96.011,4.236,1624.5,5.770077989,-1954
5/15/2013 0:00,20.284,-96.027,4.228,1622.7,3.905700961,-1934
5/15/2013 8:00,20.285,-96.027,4.229,1621.9,3.595024339,-1934
5/15/2013 16:00,20.286,-96.016,4.232,1622.8,0.935093578,-1952
5/16/2013 0:00,20.29,-96.025,4.232,1622.8,5.288563132,-1931
5/16/2013 8:00,20.302,-96.029,4.226,1623.6,4.196093421,-1930
5/16/2013 16:00,20.31,-96.026,4.226,1622.5,4.18169822,-1931
5/17/2013 0:00,20.324,-96.037,4.232,1622.4,6.799823527,-1895
5/17/2013 8:00,20.341,-96.03,4.228,1621.4,5.037866612,-1880
5/17/2013 16:00,20.351,-96.032,4.224,1622.6,5.563595959,-1853
5/18/2013 0:00,20.371,-96.028,4.231,1623.1,7.768275227,-1853
5/18/2013 8:00,20.387,-96.028,4.227,1622.5,5.368388958,-1806
5/18/2013 16:00,20.4,-96.023,4.231,1624.2,5.368053651,-1809
5/19/2013 0:00,20.411,-96.013,4.232,1622,5.693373341,-1869
5/19/2013 8:00,20.424,-96.009,4.234,1622.9,4.007692603,-1895
5/19/2013 16:00,20.429,-96.001,4.234,1622.8,3.665528611,-1913
5/20/2013 0:00,20.442,-96.002,4.232,1623.7,4.430180583,-1915
5/20/2013 8:00,20.446,-95.99,4.233,1622.5,2.655804963,-1927
5/20/2013 16:00,20.453,-95.993,4.232,1624,6.280700598,-1932
5/21/2013 0:00,20.471,-95.996,4.233,1622.9,4.788997807,-1921
5/21/2013 8:00,20.475,-95.993,4.235,1623.5,1.727078458,-1931
5/21/2013 16:00,20.482,-96.005,4.231,1622.9,7.382208342,-1863
5/22/2013 0:00,20.499,-96.01,4.232,1623.4,6.810301021,-1843
5/22/2013 8:00,20.511,-95.998,4.235,1622.8,6.284234241,-1904
5/22/2013 16:00,20.528,-96.019,4.229,1623.5,6.090993351,-1829
5/23/2013 0:00,20.543,-96.002,4.232,1622.9,7.840739761,-1903
5/23/2013 8:00,20.566,-96.012,4.233,1622.4,10.7249662,-1871
5/23/2013 16:00,20.591,-96.013,4.231,1622.9,10.154078,-1888
5/24/2013 0:00,20.616,-96.003,4.235,1622.2,10.10166323,-1956
5/24/2013 8:00,20.642,-96.003,4.233,1624.2,10.1603248,-1970
5/24/2013 16:00,20.67,-95.996,4.243,1623.9,12.55523795,-2006
5/25/2013 0:00,20.705,-95.998,4.238,1623.6,13.24729784,-1993
5/25/2013 8:00,20.737,-95.989,4.247,1623.9,12.03621618,-1969
5/25/2013 16:00,20.766,-95.987,4.243,1623.6,11.24976889,-1955
5/26/2013 0:00,20.793,-96.002,4.241,1622.7,10.56833951,-1936
5/26/2013 8:00,20.819,-96.001,4.243,1624.1,10.44027777,-1932
5/26/2013 16:00,20.845,-95.996,4.243,1623.6,9.771980352,-1982
5/27/2013 0:00,20.866,-95.987,4.243,1623.2,8.731391642,-2047
5/27/2013 8:00,20.892,-95.996,4.243,1623.2,11.41947897,-2051
5/27/2013 16:00,20.923,-95.98,4.244,1624.2,12.51380837,-2055
5/28/2013 0:00,20.948,-95.974,4.242,1623,7.572014263,-2051
5/28/2013 8:00,20.962,-95.967,4.241,1622.1,4.925657317,-2059
5/28/2013 16:00,20.978,-95.972,4.24,1623.3,8.951340682,-2064
5/29/2013 0:00,21,-95.953,4.243,1622.8,6.662169316,-2098
5/29/2013 8:00,21.006,-95.953,4.241,1623.5,2.88586209,-2112
5/29/2013 16:00,21.015,-95.939,4.243,1622.1,5.444134458,-2135
5/30/2013 0:00,21.028,-95.941,4.242,1622.8,4.5098337,-2165
5/30/2013 8:00,21.035,-95.931,4.242,1623.7,2.260199106,-2177
5/30/2013 16:00,21.034,-95.932,4.249,1623.3,3.337079562,-2177
5/31/2013 0:00,21.051,-95.931,4.247,1624,7.948257671,-2145
5/31/2013 8:00,21.061,-95.914,4.246,1624.8,6.178235994,-2140
5/31/2013 16:00,21.062,-95.906,4.251,1623.4,3.87641587,-2137
6/1/2013 0:00,21.077,-95.913,4.248,1623.8,5.407346854,-2142
6/1/2013 8:00,21.081,-95.896,4.253,1623.6,2.973297832,-2165
6/1/2013 16:00,21.084,-95.901,4.25,1624.6,3.573023929,-2153
6/2/2013 0:00,21.097,-95.896,4.251,1623.5,4.831397313,-2160
6/2/2013 8:00,21.106,-95.897,4.251,1624.8,3.480014368,-2132
6/2/2013 16:00,21.115,-95.894,4.253,1624,2.094039159,-2110
6/3/2013 0:00,21.119,-95.893,4.257,1623.8,4.166017283,-2090
6/3/2013 8:00,21.134,-95.886,4.253,1622.8,5.228613583,-2110
6/3/2013 16:00,21.142,-95.892,4.251,1623.5,2.830159006,-2034
6/4/2013 0:00,21.151,-95.888,4.258,1624.3,4.038378387,-2075
6/4/2013 8:00,21.161,-95.899,4.256,1624,4.508769233,-1956
6/4/2013 16:00,21.173,-95.89,4.255,1624.4,4.901683384,-2090
6/5/2013 0:00,21.182,-95.897,4.256,1624.6,5.454841886,-2062
6/5/2013 8:00,21.185,-95.908,4.256,1623.6,3.110257224,-2041
6/5/2013 16:00,21.197,-95.903,4.254,1624.2,3.696281916,-2131
6/6/2013 0:00,21.201,-95.914,4.253,1624,3.693846234,-2114
6/6/2013 8:00,21.207,-95.917,4.255,1622.9,2.857271426,-2134
6/6/2013 16:00,21.213,-95.922,4.257,1623.6,3.157926535,-2185
6/7/2013 0:00,21.215,-95.928,4.253,1623.7,1.131591799,-2182
6/7/2013 8:00,21.216,-95.922,4.25,1622.8,1.396030086,-2185
6/7/2013 16:00,21.211,-95.928,4.257,1624,5.163874514,-2152
6/8/2013 0:00,21.209,-95.939,4.255,1623.6,0.252982213,-2131
6/8/2013 8:00,21.207,-95.93,4.251,1622.6,2.851596044,-2117
6/8/2013 16:00,21.198,-95.934,4.253,1624.2,3.725801927,-2057
6/9/2013 0:00,21.189,-95.933,4.249,1621,3.440363353,-2016
6/9/2013 8:00,21.179,-95.937,4.256,1622.7,4.75033683,-1987
6/9/2013 16:00,21.167,-95.94,4.249,1622.8,4.430180583,-2010
6/10/2013 0:00,21.156,-95.943,4.248,1623.4,6.779004352,-2103
6/10/2013 8:00,21.14,-95.959,4.247,1622.3,7.43948923,-2065
6/10/2013 16:00,21.122,-95.957,4.246,1622.9,5.910845963,-1865
6/11/2013 0:00,21.111,-95.963,4.248,1621.9,3.320993827,-1915
6/11/2013 8:00,21.101,-95.957,4.242,1619,7.4440849,-1968
6/11/2013 16:00,21.079,-95.952,4.242,1621.7,9.588128076,-2044
6/12/2013 0:00,21.059,-95.966,4.253,1623.1,6.426733229,-2054
6/12/2013 8:00,21.047,-95.96,4.248,1618.4,3.112073264,-2096
6/12/2013 16:00,21.039,-95.972,4.243,1620.1,5.993413051,-2100
6/13/2013 0:00,21.023,-95.973,4.245,1622.9,6.4330164,-2125
6/13/2013 8:00,21.005,-95.975,4.243,1622.5,9.226510716,-2122
6/13/2013 16:00,20.983,-95.989,4.244,1622.2,6.828594292,-2041
6/14/2013 0:00,20.98,-95.996,4.243,1621.2,2.413379373,-2026
6/14/2013 8:00,20.964,-95.988,4.242,1622.1,9.485958043,-2009
6/14/2013 16:00,20.942,-95.982,4.24,1621.8,7.979279416,-2040
6/15/2013 0:00,20.927,-95.997,4.242,1621.6,5.552548964,-2029
6/15/2013 8:00,20.919,-96.004,4.242,1620.9,6.889100086,-2029
6/15/2013 16:00,20.899,-96.014,4.237,1621.2,5.834535114,-2016
6/16/2013 0:00,20.889,-96.004,4.236,1621.3,7.859853688,-2042
6/16/2013 8:00,20.867,-96.001,4.237,1621,10.68102055,-2035
6/16/2013 16:00,20.849,-96.028,4.236,1623,8.670893841,-2084
6/17/2013 0:00,20.83,-96.026,4.235,1620.6,6.95848403,-2004
6/17/2013 8:00,20.815,-96.032,4.234,1621.8,6.088365955,-1959
6/17/2013 16:00,20.798,-96.031,4.234,1621.4,9.996124249,-1944
6/18/2013 0:00,20.772,-96.02,4.235,1621.4,8.374777609,-1937
6/18/2013 8:00,20.756,-96.037,4.235,1619.3,7.924947949,-1916
6/18/2013 16:00,20.734,-96.028,4.235,1621.6,10.71037814,-1922
6/19/2013 0:00,20.716,-96.014,4.237,1620.1,7.037279304,-1944
6/19/2013 8:00,20.694,-96.019,4.236,1620.9,9.29758033,-1925
6/19/2013 16:00,20.671,-96.007,4.236,1621.7,8.704504581,-1985
6/20/2013 0:00,20.651,-96.015,4.235,1620.9,6.567929659,-1942
6/20/2013 8:00,20.636,-96.002,4.232,1620.5,5.934180651,-1968
6/20/2013 16:00,20.62,-96.014,4.232,1621.2,5.765847726,-1932
6/21/2013 0:00,20.606,-96.005,4.23,1620.4,6.828975033,-1940
6/21/2013 8:00,20.587,-96.007,4.23,1620.6,7.219480591,-1898
6/21/2013 16:00,20.57,-96.004,4.228,1620.6,6.807657453,-1903
6/22/2013 0:00,20.552,-96.002,4.229,1620.2,6.931327434,-1901
6/22/2013 8:00,20.539,-95.99,4.232,1619.7,5.462060051,-1916
6/22/2013 16:00,20.523,-96.002,4.231,1619.9,6.420965659,-1921
6/23/2013 0:00,20.508,-96.003,4.229,1619.1,8.130448942,-1891
6/23/2013 8:00,20.486,-96.004,4.23,1621,7.505864374,-1882
6/23/2013 16:00,20.478,-95.985,4.233,1619.4,3.712950309,-1932
6/24/2013 0:00,20.464,-96.001,4.229,1620,7.823068452,-1912
6/24/2013 8:00,20.453,-96.005,4.228,1621.7,5.26060833,-1904
6/24/2013 16:00,20.436,-96.002,4.232,1620.3,7.393578295,-1915
6/25/2013 0:00,20.42,-96.007,4.225,1620.6,6.633626459,-1903
6/25/2013 8:00,20.413,-96.021,4.226,1619,2.370358623,-1831
6/25/2013 16:00,20.407,-96.014,4.227,1618.8,2.916058984,-1865
6/26/2013 0:00,20.401,-96.011,4.228,1620,4.68027777,-1881
6/26/2013 8:00,20.39,-96,4.229,1619.7,3.240987504,-1881
6/26/2013 16:00,20.389,-96.01,4.227,1619.8,5.240400748,-1871
6/27/2013 0:00,20.396,-96.017,4.226,1620.5,0.813449445,-1835
6/27/2013 8:00,20.391,-96.019,4.229,1620.1,2.984292211,-1837
6/27/2013 16:00,20.389,-96.025,4.231,1619.8,1.387515766,-1794
6/28/2013 0:00,20.391,-96.014,4.229,1620.6,1.871095936,-1856
6/28/2013 8:00,20.391,-96.019,4.229,1620.5,2.62606169,-1837
6/28/2013 16:00,20.394,-96.023,4.229,1620.6,1.690473307,-1811
6/29/2013 0:00,20.396,-96.023,4.232,1620.3,1.309427356,-1809
6/29/2013 8:00,20.391,-96.02,4.23,1619.7,1.943707797,-1837
6/29/2013 16:00,20.4,-96.016,4.234,1619.8,5.056925944,-1858
6/30/2013 0:00,20.409,-96.019,4.234,1620.1,4.178085686,-1847
6/30/2013 8:00,20.407,-96.002,4.237,1620.2,0.920054346,-1895
6/30/2013 16:00,20.417,-96.016,4.239,1620.9,6.887916957,-1876
7/1/2013 0:00,20.43,-96.006,4.243,1620.6,8.344255509,-1910
7/1/2013 8:00,20.427,-95.99,4.246,1621.6,1.554155719,-1902
7/1/2013 16:00,20.434,-96.009,4.25,1620.6,7.836019398,-1897
7/2/2013 0:00,20.449,-96.004,4.25,1621.7,8.23273952,-1916
7/2/2013 8:00,20.448,-95.983,4.251,1620.7,3.099032107,-1917
7/2/2013 16:00,20.449,-95.987,4.25,1621.8,1.954123845,-1923
7/3/2013 0:00,20.453,-95.981,4.253,1620,3.698553771,-1922
7/3/2013 8:00,20.456,-95.976,4.25,1620.6,1.541590088,-1921
7/3/2013 16:00,20.458,-95.975,4.254,1622,3.466886211,-1921
7/4/2013 0:00,20.449,-95.964,4.256,1622.8,2.980067113,-1900
7/4/2013 8:00,20.449,-95.969,4.253,1622.2,2.355185768,-1902
7/4/2013 16:00,20.45,-95.964,4.253,1621.7,5.53564811,-1900
7/5/2013 0:00,20.441,-95.956,4.257,1622.6,4.964876635,-1910
7/5/2013 8:00,20.441,-95.977,4.253,1620.5,2.070096616,-1900
7/5/2013 16:00,20.438,-95.967,4.253,1621.7,2.022003956,-1894
7/6/2013 0:00,20.433,-95.979,4.255,1621.7,2.219954954,-1889
7/6/2013 8:00,20.432,-95.974,4.252,1621.7,1.70425937,-1886
7/6/2013 16:00,20.426,-95.982,4.254,1621.4,0.890673902,-1889
7/7/2013 0:00,20.427,-95.976,4.255,1621.9,1.352035502,-1883
7/7/2013 8:00,20.416,-95.986,4.25,1621.2,6.750303697,-1873
7/7/2013 16:00,20.401,-95.986,4.256,1621.9,3.475701368,-1858
7/8/2013 0:00,20.397,-95.993,4.253,1622.9,2.182842184,-1869
7/8/2013 8:00,20.386,-95.987,4.254,1621.7,6.494004928,-1867
7/8/2013 16:00,20.372,-95.987,4.258,1622.7,3.239089378,-1886
7/9/2013 0:00,20.371,-95.994,4.253,1620.8,0.879829529,-1880
7/9/2013 8:00,20.367,-95.99,4.259,1620.6,2.510717029,-1886
7/9/2013 16:00,20.361,-95.987,4.257,1622.5,4.261842325,-1905
7/10/2013 0:00,20.348,-95.987,4.258,1621,3.975135218,-1925
7/10/2013 8:00,20.345,-95.993,4.254,1622.1,2.666102024,-1915
7/10/2013 16:00,20.346,-95.998,4.259,1621.7,1.309694621,-1899
7/11/2013 0:00,20.337,-95.997,4.256,1621.1,6.127136362,-1927
7/11/2013 8:00,20.322,-95.996,4.259,1623.2,6.273452,-1955
7/11/2013 16:00,20.322,-96.017,4.254,1622.4,3.182200497,-1940
7/12/2013 0:00,20.319,-96.012,4.256,1621.7,3.543613974,-1954
7/12/2013 8:00,20.306,-96.022,4.256,1621.2,5.434721704,-1941
7/12/2013 16:00,20.299,-96.025,4.257,1621.8,2.961418579,-1929
7/13/2013 0:00,20.297,-96.037,4.254,1621.8,2.521150531,-1904
7/13/2013 8:00,20.29,-96.039,4.253,1622.2,5.504407325,-1895
7/13/2013 16:00,20.276,-96.05,4.253,1620.6,4.156164097,-1865
7/14/2013 0:00,20.272,-96.046,4.253,1621.5,1.461540283,-1879
7/14/2013 8:00,20.266,-96.054,4.253,1621.3,4.668918504,-1869
7/14/2013 16:00,20.262,-96.061,4.25,1621.7,1.243382483,-1848
7/15/2013 0:00,20.258,-96.057,4.25,1621,3.298014554,-1859
7/15/2013 8:00,20.248,-96.067,4.252,1621.1,3.399117533,-1831
7/15/2013 16:00,20.245,-96.063,4.253,1620.4,1.400035714,-1840
7/16/2013 0:00,20.244,-96.064,4.25,1620.5,1.925746608,-1840
7/16/2013 8:00,20.237,-96.061,4.252,1620.9,2.865815765,-1852
7/16/2013 16:00,20.232,-96.057,4.256,1621.6,2.844503472,-1863
7/17/2013 0:00,20.224,-96.061,4.25,1621.1,2.023561217,-1859
7/17/2013 8:00,20.224,-96.059,4.251,1620.5,3.631115531,-1859
7/17/2013 16:00,20.216,-96.049,4.253,1620.9,3.637856512,-1882
7/18/2013 0:00,20.209,-96.052,4.256,1620.6,2.39169396,-1876
7/18/2013 8:00,20.204,-96.045,4.252,1620.5,3.230619136,-1886
7/18/2013 16:00,20.203,-96.04,4.253,1621.9,1.661475248,-1892
7/19/2013 0:00,20.195,-96.037,4.256,1621.7,5.229340303,-1893
7/19/2013 8:00,20.181,-96.036,4.255,1621.1,4.626240374,-1893
7/19/2013 16:00,20.176,-96.045,4.254,1620.6,1.020441081,-1883
7/20/2013 0:00,20.173,-96.035,4.251,1621.1,3.814826339,-1896
7/20/2013 8:00,20.165,-96.035,4.256,1620.7,5.125475588,-1897
7/20/2013 16:00,20.152,-96.039,4.254,1620.4,4.24166241,-1880
7/21/2013 0:00,20.144,-96.029,4.254,1620,5.882108466,-1907
7/21/2013 8:00,20.134,-96.021,4.253,1619.8,4.220189569,-1916
7/21/2013 16:00,20.124,-96.029,4.255,1620.9,4.096095702,-1896
7/22/2013 0:00,20.112,-96.023,4.254,1620.5,6.156005198,-1900
7/22/2013 8:00,20.096,-96.019,4.25,1621.5,5.938560432,-1898
7/22/2013 16:00,20.085,-96.015,4.253,1620.5,3.182860349,-1890
7/23/2013 0:00,20.077,-96.012,4.25,1620.1,5.094752202,-1881
7/23/2013 8:00,20.064,-96.001,4.25,1619.7,5.824946352,-1865
7/23/2013 16:00,20.051,-96.006,4.251,1619.7,4.105849486,-1820
7/24/2013 0:00,20.044,-96.003,4.248,1620,5.547341706,-1819
7/24/2013 8:00,20.033,-95.988,4.25,1619.5,6.045866356,-1837
7/24/2013 16:00,20.024,-95.981,4.251,1620.2,3.430058309,-1847
7/25/2013 0:00,20.019,-95.973,4.248,1619.4,3.82498366,-1865
7/25/2013 8:00,20.007,-95.967,4.253,1620.4,6.406910332,-1864
7/25/2013 16:00,19.997,-95.955,4.25,1620.9,1.605272563,-1885
7/26/2013 0:00,19.998,-95.956,4.249,1620.1,3.563495475,-1885
7/26/2013 8:00,19.989,-95.937,4.252,1619.8,7.222499567,-1907
7/26/2013 16:00,19.976,-95.942,4.25,1619.5,5.066004343,-1857
7/27/2013 0:00,19.978,-95.948,4.25,1620.4,3.267445485,-1851
7/27/2013 8:00,19.969,-95.926,4.249,1619.6,10.10010891,-1850
7/27/2013 16:00,19.959,-95.912,4.248,1619.3,3.841874542,-1841
7/28/2013 0:00,19.95,-95.922,4.249,1620.1,3.121361882,-1797
7/28/2013 8:00,19.944,-95.915,4.25,1619.1,3.306478489,-1814
7/28/2013 16:00,19.938,-95.912,4.247,1619,3.425463472,-1828
7/29/2013 0:00,19.931,-95.904,4.247,1619.2,2.914875641,-1848
7/29/2013 8:00,19.924,-95.902,4.247,1619,4.696647741,-1854
7/29/2013 16:00,19.914,-95.89,4.247,1619.3,3.031996042,-1832
7/30/2013 0:00,19.914,-95.89,4.246,1619.3,0.355105618,-1832
7/30/2013 8:00,19.912,-95.885,4.246,1619.8,1.62603813,-1828
7/30/2013 16:00,19.907,-95.886,4.247,1619.5,2.748817928,-1821
7/31/2013 0:00,19.901,-95.884,4.246,1619.4,0.13,-1813
7/31/2013 8:00,19.906,-95.883,4.246,1619.8,3.271589828,-1824
7/31/2013 16:00,19.901,-95.869,4.249,1619.1,3.629269899,-1824
8/1/2013 0:00,19.898,-95.87,4.247,1620.2,0.996393497,-1816
8/1/2013 8:00,19.898,-95.87,4.244,1618.9,2.010795862,-1816
8/1/2013 16:00,19.903,-95.874,4.248,1620.5,1.145425685,-1822
8/2/2013 0:00,19.895,-95.862,4.247,1620.1,6.110360055,-1814
8/2/2013 8:00,19.894,-95.852,4.248,1619.2,1.669760462,-1819
8/2/2013 16:00,19.9,-95.855,4.247,1620.1,2.56400078,-1823
8/3/2013 0:00,19.901,-95.854,4.247,1619.3,2.369219281,-1834
8/3/2013 8:00,19.896,-95.851,4.248,1619.8,1.714059509,-1826
8/3/2013 16:00,19.899,-95.857,4.247,1619.4,2.573091526,-1823
8/4/2013 0:00,19.897,-95.841,4.248,1619.3,2.632299375,-1840
8/4/2013 8:00,19.894,-95.847,4.247,1619.6,1.421724305,-1822
8/4/2013 16:00,19.892,-95.842,4.248,1618.7,0.528015151,-1825
8/5/2013 0:00,19.893,-95.848,4.246,1618.9,2.376068181,-1822
8/5/2013 8:00,19.885,-95.845,4.249,1618.5,4.54528327,-1807
8/5/2013 16:00,19.882,-95.84,4.246,1618.7,4.142366473,-1802
8/6/2013 0:00,19.884,-95.861,4.246,1618.9,4.42882603,-1800
8/6/2013 8:00,19.886,-95.851,4.247,1618.4,8.927183206,-1804
8/6/2013 16:00,19.872,-95.834,4.246,1618.2,3.451173713,-1791
8/7/2013 0:00,19.873,-95.849,4.243,1618.5,6.38758953,-1784
8/7/2013 8:00,19.873,-95.855,4.244,1619.2,2.264906179,-1781
8/7/2013 16:00,19.87,-95.845,4.243,1618.3,2.144434657,-1780
8/8/2013 0:00,19.866,-95.846,4.246,1618.7,2.780863175,-1773
8/8/2013 8:00,19.858,-95.844,4.242,1618.3,1.638657988,-1766
8/8/2013 16:00,19.86,-95.844,4.243,1618.9,1.811767093,-1770
8/9/2013 0:00,19.861,-95.841,4.244,1619.1,2.563630239,-1774
8/9/2013 8:00,19.853,-95.841,4.243,1618.2,4.956984971,-1765
8/9/2013 16:00,19.851,-95.853,4.241,1618.1,2.281161985,-1752
8/10/2013 0:00,19.857,-95.84,4.245,1618.9,3.786211827,-1769
8/10/2013 8:00,19.848,-95.843,4.243,1618.3,4.826479048,-1755
8/10/2013 16:00,19.848,-95.849,4.242,1618,2.728002933,-1750
8/11/2013 0:00,19.854,-95.836,4.242,1617.6,4.094288705,-1768
8/11/2013 8:00,19.851,-95.832,4.247,1618.7,2.903687311,-1772
8/11/2013 16:00,19.846,-95.829,4.244,1619.2,1.685140944,-1771
8/12/2013 0:00,19.856,-95.822,4.246,1619,6.396162912,-1788
8/12/2013 8:00,19.855,-95.805,4.247,1619.1,1.864537476,-1829
8/12/2013 16:00,19.854,-95.812,4.249,1618.8,1.119866063,-1812
8/13/2013 0:00,19.853,-95.803,4.252,1620,5.7182952,-1830
8/13/2013 8:00,19.848,-95.79,4.253,1619.8,3.626913288,-1855
8/13/2013 16:00,19.847,-95.781,4.251,1619.5,5.619332701,-1876
8/14/2013 0:00,19.848,-95.764,4.255,1619.5,2.862516375,-1906
8/14/2013 8:00,19.84,-95.767,4.254,1619.8,2.610306495,-1855
8/14/2013 16:00,19.838,-95.762,4.255,1619.3,1.612513566,-1876
8/15/2013 0:00,19.834,-95.76,4.256,1620.5,4.571881451,-1855
8/15/2013 8:00,19.822,-95.748,4.256,1619.9,4.872299252,-1843
8/15/2013 16:00,19.82,-95.744,4.255,1618.8,1.511588568,-1844
8/16/2013 0:00,19.812,-95.747,4.253,1619.3,4.455389994,-1802
8/16/2013 8:00,19.8,-95.738,4.253,1619.1,9.513805758,-1812
8/16/2013 16:00,19.79,-95.714,4.255,1619,5.227159841,-1863
8/17/2013 0:00,19.777,-95.724,4.252,1619.5,4.543566881,-1831
8/17/2013 8:00,19.77,-95.717,4.251,1619.6,6.006637995,-1835
8/17/2013 16:00,19.76,-95.705,4.252,1619.2,4.12989104,-1858
8/18/2013 0:00,19.759,-95.696,4.248,1620.1,4.195867014,-1877
8/18/2013 8:00,19.752,-95.683,4.251,1620.4,5.298018498,-1913
8/18/2013 16:00,19.744,-95.676,4.253,1619.6,4.001512214,-1917
8/19/2013 0:00,19.733,-95.675,4.246,1619.1,3.397675676,-1880
8/19/2013 8:00,19.731,-95.661,4.253,1620,5.962566561,-1926
8/19/2013 16:00,19.724,-95.645,4.25,1619.4,7.96537507,-1948
8/20/2013 0:00,19.71,-95.628,4.249,1618.8,6.069761116,-1965
8/20/2013 8:00,19.702,-95.621,4.249,1620.2,4.869630376,-1915
8/20/2013 16:00,19.69,-95.61,4.253,1618.2,5.052444953,-1960
8/21/2013 0:00,19.684,-95.602,4.252,1618.6,4.398272388,-1989
8/21/2013 8:00,19.668,-95.597,4.251,1618.5,7.353128586,-1916
8/21/2013 16:00,19.652,-95.593,4.25,1619.6,4.539438291,-1868
8/22/2013 0:00,19.647,-95.585,4.25,1619.1,4.017212964,-1972
8/22/2013 8:00,19.639,-95.577,4.254,1620.6,6.389569626,-1971
8/22/2013 16:00,19.617,-95.575,4.25,1619.5,8.898921283,-1922
8/23/2013 0:00,19.605,-95.558,4.25,1618.8,3.220139749,-1910
8/23/2013 8:00,19.598,-95.561,4.251,1620.2,5.361203223,-1866
8/23/2013 16:00,19.58,-95.546,4.253,1618.8,7.483588711,-1867
8/24/2013 0:00,19.566,-95.545,4.251,1619.3,6.921567741,-1871
8/24/2013 8:00,19.543,-95.538,4.248,1617.6,10.35086953,-1843
8/24/2013 16:00,19.525,-95.523,4.248,1620.1,6.262212069,-1847
8/25/2013 0:00,19.508,-95.525,4.254,1619.2,8.384133825,-1730
8/25/2013 8:00,19.486,-95.505,4.255,1620.4,9.8697771,-1879
8/25/2013 16:00,19.462,-95.509,4.25,1617.8,7.844010454,-1719
8/26/2013 0:00,19.449,-95.484,4.25,1619.2,9.844800658,-1922
8/26/2013 8:00,19.436,-95.47,4.258,1619.6,8.301596232,-1949
8/26/2013 16:00,19.412,-95.459,4.257,1619.3,9.732034731,-1933
8/27/2013 0:00,19.392,-95.45,4.25,1617.3,8.21623393,-1907
8/27/2013 8:00,19.376,-95.431,4.25,1620.1,9.7,-1889
8/27/2013 16:00,19.36,-95.411,4.265,1620.6,9.714386239,-1891
8/28/2013 0:00,19.341,-95.393,4.256,1617.6,10.25216562,-1855
8/28/2013 8:00,19.331,-95.366,4.253,1618.7,9.243906101,-1852
8/28/2013 16:00,19.318,-95.345,4.252,1619.2,11.37644057,-1835
8/29/2013 0:00,19.31,-95.301,4.259,1619,21.53739306,-1822
8/29/2013 8:00,19.296,-95.252,4.264,1616.9,11.47603154,-1904
8/29/2013 16:00,19.267,-95.259,4.251,1619.3,6.488705572,-1781
8/30/2013 0:00,19.265,-95.235,4.257,1620.1,7.289396408,-1808
8/30/2013 8:00,19.257,-95.22,4.26,1620.7,12.59378021,-1776
8/30/2013 16:00,19.246,-95.178,4.255,1619.2,9.168647665,-1744
8/31/2013 0:00,19.237,-95.177,4.251,1618,3.10728177,-1757
8/31/2013 8:00,19.239,-95.154,4.255,1620.5,6.154421175,-1743
8/31/2013 16:00,19.233,-95.145,4.258,1619.3,7.279958791,-1783
9/1/2013 0:00,19.231,-95.121,4.256,1619.6,3.519460186,-1811
9/1/2013 8:00,19.216,-95.13,4.25,1619.4,7.163581506,-1867
9/1/2013 16:00,19.211,-95.096,4.255,1619.1,6.609114918,-1895
9/2/2013 0:00,19.216,-95.098,4.254,1618.9,4.270702518,-1901
9/2/2013 8:00,19.21,-95.072,4.252,1620.1,5.184361099,-1885
9/2/2013 16:00,19.201,-95.087,4.25,1619.3,1.626929624,-1876
9/3/2013 0:00,19.21,-95.072,4.255,1619.6,4.386935149,-1885
9/3/2013 8:00,19.206,-95.073,4.257,1620.1,4.144683341,-1875
9/3/2013 16:00,19.197,-95.056,4.249,1619.2,7.254605434,-1845
9/4/2013 0:00,19.195,-95.048,4.252,1620.5,2.174235498,-1827
9/4/2013 8:00,19.193,-95.055,4.255,1618.7,2.185040045,-1836
9/4/2013 16:00,19.202,-95.041,4.252,1620.9,6.165168286,-1838
9/5/2013 0:00,19.196,-95.032,4.252,1619,3.966673669,-1828
9/5/2013 8:00,19.189,-95.039,4.253,1620.5,4.903305008,-1812
9/5/2013 16:00,19.192,-95.05,4.253,1619.8,2.968922363,-1832
9/6/2013 0:00,19.198,-95.041,4.256,1620.8,5.470228514,-1827
9/6/2013 8:00,19.191,-95.032,4.251,1620.5,3.148205838,-1811
9/6/2013 16:00,19.189,-95.039,4.252,1619.8,1.954891301,-1812
9/7/2013 0:00,19.196,-95.032,4.254,1619.6,2.015465207,-1828
9/7/2013 8:00,19.191,-95.032,4.256,1621.1,2.035313244,-1811
